geometry,OBJECTID,NAME,LABEL,Shape_Length
"LINESTRING (-11.936 -21.752001, -11.819 -22.153)",686,African:South American,Divergent Boundary,0.4177190037960961
"LINESTRING (-11.819 -22.153, -12.364 -22.267, -12.91 -22.379)",687,African:South American,Transform Boundary,1.1141636911459636
"LINESTRING (69.202003 -22.087999, 68.796997 -22.386999)",688,African:Australian,Transform Boundary,0.5034193712809728
"LINESTRING (-12.91 -22.379, -12.851 -22.629999)",689,African:South American,Divergent Boundary,0.25784050539760833
"LINESTRING (-12.851 -22.629999, -13.34 -22.73, -13.829 -22.829)",690,African:South American,Transform Boundary,0.9980419505922882
"LINESTRING (-114.420998 -22.115, -114.504997 -22.195999, -114.498001 -22.542999, -114.567001 -23.024)",691,Pacific:Nazca,Divergent Boundary,0.9496866341596135
"LINESTRING (-114.567001 -23.024, -114.875 -23.040001)",692,Pacific:Nazca,Transform Boundary,0.30841400193251056
"LINESTRING (166.154007 -13.779, 166.160995 -13.828, 166.203995 -13.991, 166.233994 -14.181, 166.25 -14.345, 166.251999 -14.42, 166.268005 -14.559, 166.270996 -14.686, 166.261993 -14.889, 166.212997 -15.041, 166.227997 -15.13, 166.216995 -15.244, 166.192993 -15.345, 166.209 -15.434, 166.225006 -15.56, 166.227005 -15.674, 166.270004 -15.799, 166.285004 -15.887, 166.339996 -15.975, 166.395004 -16.087, 166.449997 -16.187, 166.505997 -16.299999, 166.561996 -16.438, 166.604004 -16.538, 166.658997 -16.625, 166.727997 -16.737, 166.809998 -16.836, 166.867996 -16.987, 166.949997 -17.098, 167.059006 -17.209, 167.154999 -17.306999, 167.171005 -17.396, 167.214996 -17.521, 167.244995 -17.632999, 167.274994 -17.759001, 167.320007 -17.922001, 167.350006 -18.021999, 167.393997 -18.146999, 167.423996 -18.247, 167.455002 -18.360001, 167.485992 -18.486, 167.503998 -18.611, 167.520996 -18.712, 167.606995 -18.886, 167.679993 -19.048, 167.727005 -19.236, 167.811996 -19.372, 167.886002 -19.533001, 167.942993 -19.632, 168.003006 -19.768999, 168.074997 -19.893, 168.160004 -20.003, 168.190994 -20.09, 168.263 -20.201, 168.335007 -20.325001, 168.395996 -20.474001, 168.511993 -20.646, 168.585007 -20.781, 168.645004 -20.893, 168.705002 -21.016001, 168.776001 -21.101, 168.878998 -21.261, 168.996002 -21.42, 169.054001 -21.506001, 169.143005 -21.639999, 169.214996 -21.725, 169.287994 -21.823, 169.320007 -21.909, 169.419006 -21.98, 169.490997 -22.052, 169.576996 -22.124001, 169.718994 -22.23, 169.835007 -22.35, 169.949997 -22.445, 170.035995 -22.516001, 170.108994 -22.587, 170.220993 -22.643999, 170.320999 -22.702, 170.419998 -22.759001, 170.546997 -22.827, 170.660004 -22.884001, 170.744995 -22.917, 170.841995 -22.948999, 170.938995 -22.968, 171.037003 -23, 171.162003 -23.030001, 171.287994 -23.072001, 171.384995 -23.091, 171.496002 -23.110001, 171.619995 -23.127001, 171.703003 -23.146, 171.854004 -23.149, 171.949997 -23.155001, 172.059998 -23.173, 172.197006 -23.176001, 172.278 -23.171, 172.360992 -23.177, 172.438995 -23.177999)",693,Pacific:Australian,Convergent Boundary,12.45446766019602
"LINESTRING (-114.875 -23.040001, -114.961998 -23.179001)",694,Pacific:Nazca,Divergent Boundary,0.16398058671339902
"LINESTRING (-114.961998 -23.179001, -115.182999 -23.237)",695,Pacific:Nazca,Transform Boundary,0.22848444333822665
"LINESTRING (-115.182999 -23.237, -115.253998 -23.396999)",696,Pacific:Nazca,Divergent Boundary,0.17504522230416947
"LINESTRING (-115.253998 -23.396999, -115.598999 -23.468)",697,Pacific:Nazca,Transform Boundary,0.35223144588038546
"LINESTRING (-13.664 -23.544001, -13.57 -23.514)",698,African:South American,Transform Boundary,0.09867124965865143
"LINESTRING (-13.829 -22.829, -13.664 -23.544001)",699,African:South American,Divergent Boundary,0.7337918779836207
"LINESTRING (68.796997 -22.386999, 69.162003 -22.83, 69.557999 -23.372999, 69.849998 -23.709)",700,African:Australian,Divergent Boundary,1.69121160835233
"LINESTRING (-174.985001 -23.75, -174.841995 -23.513, -174.662994 -23.221001, -174.488998 -22.906, -174.322998 -22.617001, -174.139008 -22.290001, -173.951996 -21.915001, -173.817993 -21.525999, -173.703003 -21.247999, -173.550995 -20.893, -173.403 -20.586, -173.218002 -20.204, -173.052994 -19.778999, -172.970001 -19.461, -172.873993 -19.070999, -172.785995 -18.777, -172.697998 -18.483, -172.591003 -18.152, -172.539993 -17.934999, -172.445007 -17.677, -172.373993 -17.271, -172.335007 -16.962999, -172.311005 -16.716, -172.307007 -16.332001, -172.300003 -16.041, -172.330994 -15.732, -172.354996 -15.561, -172.427994 -15.373, -172.602005 -15.151, -172.774002 -15.033, -172.938995 -14.867, -173.130005 -14.785, -173.272995 -14.697, -173.406998 -14.584)",701,Pacific:Australian,Convergent Boundary,10.222631702480827
"LINESTRING (-111.712997 -24.032, -111.763 -23.860001, -111.832001 -23.728001, -111.863998 -23.475, -111.871002 -23.327, -111.740997 -23.209, -111.924004 -23.016001, -112.208 -22.820999)",702,Nazca,Divergent Boundary,1.5172884666463493
"LINESTRING (69.849998 -23.709, 69.402 -24.040001)",703,African:Australian,Transform Boundary,0.5570135525449863
"LINESTRING (-115.598999 -23.468, -115.424004 -23.884001, -115.402 -24.017, -115.482002 -24.105)",704,Pacific:Nazca,Divergent Boundary,0.705045389085843
"LINESTRING (-112.098 -24.110001, -111.712997 -24.032)",705,Nazca,Transform Boundary,0.39282413991873877
"LINESTRING (-115.482002 -24.105, -115.912003 -24.242001)",706,Pacific:Nazca,Transform Boundary,0.4512976256407421
"LINESTRING (-115.912003 -24.242001, -115.968002 -24.382999)",707,Pacific:Nazca,Divergent Boundary,0.1517123776997563
"LINESTRING (-115.968002 -24.382999, -116.183998 -24.458)",708,Pacific:Nazca,Transform Boundary,0.22864666003604245
"LINESTRING (69.402 -24.040001, 69.68 -24.368999, 69.939003 -24.677999)",709,African:Australian,Divergent Boundary,0.8339164751118928
"LINESTRING (-13.57 -23.514, -13.426 -24.146, -13.28 -24.777)",710,African:South American,Divergent Boundary,1.2958684084697532
"LINESTRING (-116.183998 -24.458, -116.224998 -24.556, -116.098999 -24.847)",711,Pacific:Nazca,Divergent Boundary,0.42333798294196107
"LINESTRING (-13.28 -24.777, -13.811 -24.886999)",712,African:South American,Transform Boundary,0.5422737880605996
"LINESTRING (69.939003 -24.677999, 69.592003 -24.969999)",713,African:Australian,Transform Boundary,0.4535118272073965
"LINESTRING (-111.977997 -25.027, -111.976997 -24.891001, -112.047997 -24.659, -112.102997 -24.448, -112.123001 -24.222, -112.098 -24.110001)",714,Nazca,Divergent Boundary,0.93831505718955
"LINESTRING (-112.453003 -25.059, -111.977997 -25.027)",715,Nazca,Transform Boundary,0.47608273665027684
"LINESTRING (-116.098999 -24.847, -116.489998 -25.172001)",716,Pacific:Nazca,Transform Boundary,0.5084344484582343
"LINESTRING (69.592003 -24.969999, 70.089996 -25.483)",717,African:Australian,Divergent Boundary,0.7149594367391847
"LINESTRING (-13.811 -24.886999, -13.663 -25.648001)",718,African:South American,Divergent Boundary,0.7752595340020215
"LINESTRING (70.089996 -25.483, 69.959999 -25.650999)",719,African:Australian,Transform Boundary,0.21242184358881092
"LINESTRING (69.489998 -25.676001, 69.959999 -25.650999)",720,African:Antarctic,Divergent Boundary,0.4706657241988646
"LINESTRING (-13.663 -25.648001, -14.049 -25.738001)",721,African:South American,Transform Boundary,0.39635309992091117
"LINESTRING (69.459999 -25.782, 69.489998 -25.676001)",722,African:Antarctic,Transform Boundary,0.11016221292595473
"LINESTRING (69.138 -25.784, 69.459999 -25.782)",723,African:Antarctic,Divergent Boundary,0.3220048118317031
"LINESTRING (-112.455002 -25.785999, -112.436996 -25.683001, -112.363998 -25.664, -112.365997 -25.563999, -112.388 -25.429001, -112.443001 -25.198, -112.453003 -25.059)",724,Nazca,Divergent Boundary,0.7936088260145957
"LINESTRING (-112.541 -25.787001, -112.455002 -25.785999)",725,Nazca,Transform Boundary,0.08600436456375789
"LINESTRING (-112.550003 -25.926001, -112.541 -25.787001)",726,Nazca,Divergent Boundary,0.13929117435814495
"LINESTRING (-112.620003 -25.934, -112.550003 -25.926001)",727,Nazca,Transform Boundary,0.07045529058100194
"LINESTRING (69.150002 -25.993, 69.138 -25.784)",728,African:Antarctic,Transform Boundary,0.20934390824020363
"LINESTRING (68.829002 -26.009001, 69.150002 -25.993)",729,African:Antarctic,Divergent Boundary,0.32139768971044713
"LINESTRING (70.408997 -26.059999, 70.665001 -25.912001)",730,Australian:Antarctic,Transform Boundary,0.2957057094063223
"LINESTRING (69.959999 -25.650999, 70.408997 -26.059999)",731,Australian:Antarctic,Divergent Boundary,0.6073549838351014
"LINESTRING (68.82 -26.141001, 68.829002 -26.009001)",732,African:Antarctic,Transform Boundary,0.1323066143494011
"LINESTRING (68.598 -26.121, 68.82 -26.141001)",733,African:Antarctic,Divergent Boundary,0.22289924285653032
"LINESTRING (70.994003 -26.187, 71.135002 -26.083)",734,Australian:Antarctic,Transform Boundary,0.17520471512228578
"LINESTRING (70.665001 -25.912001, 70.994003 -26.187)",735,Australian:Antarctic,Divergent Boundary,0.428797569947132
"LINESTRING (68.622002 -26.263, 68.598 -26.121)",736,African:Antarctic,Transform Boundary,0.14401442956736887
"LINESTRING (67.978996 -26.291, 68.622002 -26.263)",737,African:Antarctic,Divergent Boundary,0.6436147144537466
"LINESTRING (71.580002 -26.454, 71.717003 -26.386)",738,Australian:Antarctic,Transform Boundary,0.15294898533566442
"LINESTRING (71.135002 -26.083, 71.580002 -26.454)",739,Australian:Antarctic,Divergent Boundary,0.579366847453705
"LINESTRING (67.961998 -26.583, 67.978996 -26.291)",740,African:Antarctic,Transform Boundary,0.292494162916428
"LINESTRING (67.432999 -26.572001, 67.961998 -26.583)",741,African:Antarctic,Divergent Boundary,0.5291136769155995
"LINESTRING (-13.816 -26.586, -13.69 -26.563999)",742,African:South American,Transform Boundary,0.12790683123837596
"LINESTRING (-14.049 -25.738001, -13.816 -26.586)",743,African:South American,Divergent Boundary,0.8794271900013214
"LINESTRING (71.717003 -26.386, 72.066002 -26.656)",744,Australian:Antarctic,Divergent Boundary,0.44124887018853
"LINESTRING (72.066002 -26.656, 72.008003 -26.718)",745,Australian:Antarctic,Transform Boundary,0.08489922441353596
"LINESTRING (-116.489998 -25.172001, -116.352997 -25.416, -116.028 -25.674, -115.768997 -25.968, -115.517998 -26.243, -115.291 -26.466, -115.105003 -26.604, -114.526001 -26.725, -113.944 -26.790001)",746,Pacific:Nazca,Divergent Boundary,3.185862752589233
"LINESTRING (-112.683998 -26.801001, -112.657997 -26.554001, -112.682999 -26.282, -112.671997 -26.038, -112.620003 -25.934)",747,Nazca,Divergent Boundary,0.8820328338597928
"LINESTRING (-112.946999 -26.724001, -112.683998 -26.801001)",748,Nazca,Transform Boundary,0.27404051734318996
"LINESTRING (-112.975998 -26.83, -112.946999 -26.724001)",749,Pacific:Nazca,Divergent Boundary,0.10989425553407732
"LINESTRING (-113.944 -26.790001, -113.608002 -26.809, -112.975998 -26.83)",750,Pacific:Nazca,Transform Boundary,0.9688878354193938
"LINESTRING (67.424004 -26.870001, 67.432999 -26.572001)",751,African:Antarctic,Transform Boundary,0.298136060951212
"LINESTRING (67.155998 -26.867001, 67.424004 -26.870001)",752,African:Antarctic,Divergent Boundary,0.26802216423082764
"LINESTRING (67.128998 -27.268999, 67.155998 -26.867001)",753,African:Antarctic,Transform Boundary,0.4029042475034256
"LINESTRING (66.373001 -27.281, 67.128998 -27.268999)",754,African:Antarctic,Divergent Boundary,0.7560919529737196
"LINESTRING (66.359001 -27.514, 66.373001 -27.281)",755,African:Antarctic,Transform Boundary,0.23342001965586814
"LINESTRING (65.348 -27.514, 66.359001 -27.514)",756,African:Antarctic,Divergent Boundary,1.011001586254224
"LINESTRING (72.919998 -27.573, 73.123001 -27.445999)",757,Australian:Antarctic,Transform Boundary,0.23945645772815732
"LINESTRING (72.008003 -26.718, 72.462997 -27.146, 72.919998 -27.573)",758,Australian:Antarctic,Divergent Boundary,1.2501053521545313
"LINESTRING (-112.975998 -26.83, -113.112 -27.014, -113.128998 -27.273001, -113.133003 -27.577)",759,Pacific:Nazca,Divergent Boundary,0.7923898642368838
"LINESTRING (-113.133003 -27.577, -113.000999 -27.607)",760,Pacific:Nazca,Transform Boundary,0.13537001216021266
"LINESTRING (73.399002 -27.655001, 73.533997 -27.57)",761,Australian:Antarctic,Transform Boundary,0.15952644141057845
"LINESTRING (73.123001 -27.445999, 73.399002 -27.655001)",762,Australian:Antarctic,Divergent Boundary,0.3462054062232373
"LINESTRING (65.332001 -27.812, 65.348 -27.514)",763,African:Antarctic,Transform Boundary,0.2984294945771811
"LINESTRING (63.604 -27.830999, 64.467003 -27.816999, 65.332001 -27.812)",764,African:Antarctic,Divergent Boundary,1.7281286356894083
"LINESTRING (63.620998 -28.039, 63.604 -27.830999)",765,African:Antarctic,Transform Boundary,0.2086935977960673
"LINESTRING (63.194 -28.021, 63.620998 -28.039)",766,African:Antarctic,Divergent Boundary,0.4273773484995627
"LINESTRING (63.210999 -28.164, 63.194 -28.021)",767,African:Antarctic,Transform Boundary,0.14400639401263127
"LINESTRING (62.702999 -28.153, 63.210999 -28.164)",768,African:Antarctic,Divergent Boundary,0.508118493774682
"LINESTRING (73.533997 -27.57, 73.968002 -27.944, 74.405998 -28.316999)",769,Australian:Antarctic,Divergent Boundary,1.1482189475064186
"LINESTRING (-13.272 -28.320999, -12.746 -28.212999)",770,African:South American,Transform Boundary,0.5369729796063398
"LINESTRING (-13.69 -26.563999, -13.482 -27.443001, -13.272 -28.320999)",771,African:South American,Divergent Boundary,1.8060390437307605
"LINESTRING (-113.000999 -27.607, -112.971001 -27.85, -112.955002 -28.129, -112.933998 -28.379)",772,Pacific:Nazca,Divergent Boundary,0.7751831589517403
"LINESTRING (-112.933998 -28.379, -113.010002 -28.382999)",773,Pacific:Nazca,Transform Boundary,0.07610919769708113
"LINESTRING (62.745998 -28.458, 62.702999 -28.153)",774,African:Antarctic,Transform Boundary,0.3080164336641723
"LINESTRING (62.134998 -28.49, 62.745998 -28.458)",775,African:Antarctic,Divergent Boundary,0.6118374359726866
"LINESTRING (74.405998 -28.316999, 74.192001 -28.541)",776,Australian:Antarctic,Transform Boundary,0.30979200233534104
"LINESTRING (62.161999 -28.811001, 62.134998 -28.49)",777,African:Antarctic,Transform Boundary,0.32213459711369935
"LINESTRING (61.518002 -28.777, 62.161999 -28.811001)",778,African:Antarctic,Divergent Boundary,0.6448941079882191
"LINESTRING (61.532001 -28.92, 61.518002 -28.777)",779,African:Antarctic,Transform Boundary,0.14368332507008147
"LINESTRING (60.810001 -28.931, 61.532001 -28.92)",780,African:Antarctic,Divergent Boundary,0.7220839071557359
"LINESTRING (-12.746 -28.212999, -12.533 -28.941)",781,African:South American,Divergent Boundary,0.7585209683767158
"LINESTRING (-113.010002 -28.382999, -113.021004 -28.549, -113.019997 -28.787001, -112.956001 -29.009001)",782,Pacific:Nazca,Divergent Boundary,0.6354074834140466
"LINESTRING (-12.533 -28.941, -13.262 -29.098, -13.99 -29.250999)",783,African:South American,Transform Boundary,1.4896179854952156
"LINESTRING (74.192001 -28.541, 74.592003 -28.903, 74.994003 -29.264)",784,Australian:Antarctic,Divergent Boundary,1.0797869440046537
"LINESTRING (-112.956001 -29.009001, -112.366997 -29.16, -111.806 -29.266001)",785,Pacific:Nazca,Transform Boundary,1.1789755086915275
"LINESTRING (74.994003 -29.264, 74.938004 -29.327999)",786,Australian:Antarctic,Transform Boundary,0.08504038564389955
"LINESTRING (74.938004 -29.327999, 75.554001 -29.839001)",787,Australian:Antarctic,Divergent Boundary,0.8003594904311121
"LINESTRING (-13.82 -29.851, -13.716 -29.827999)",788,African:South American,Transform Boundary,0.10651315453109074
"LINESTRING (-13.99 -29.250999, -13.82 -29.851)",789,African:South American,Divergent Boundary,0.6236188612022874
"LINESTRING (60.762001 -29.999001, 60.785999 -29.465, 60.810001 -28.931)",790,African:Antarctic,Transform Boundary,1.0690789156125082
"LINESTRING (75.554001 -29.839001, 75.363998 -30.006001)",791,Australian:Antarctic,Transform Boundary,0.25296218413272564
"LINESTRING (60.747002 -30.014, 60.762001 -29.999001)",792,African:Antarctic,Divergent Boundary,0.021212340072673717
"LINESTRING (75.363998 -30.006001, 75.514999 -30.118)",793,Australian:Antarctic,Divergent Boundary,0.18800315309750446
"LINESTRING (75.514999 -30.118, 75.392998 -30.24)",794,Australian:Antarctic,Transform Boundary,0.17253503696477585
"LINESTRING (60.763 -30.531, 60.747002 -30.014)",795,African:Antarctic,Transform Boundary,0.5172476853851008
"LINESTRING (59.188 -30.566999, 60.005001 -30.561001, 60.763 -30.531)",796,African:Antarctic,Divergent Boundary,1.5756162472168327
"LINESTRING (75.392998 -30.24, 75.796997 -30.573, 76.204002 -30.906)",797,Australian:Antarctic,Divergent Boundary,1.0494230087507477
"LINESTRING (76.204002 -30.906, 76.148003 -30.969999)",798,Australian:Antarctic,Transform Boundary,0.08504038564389955
"LINESTRING (59.167 -31.049999, 59.188 -30.566999)",799,African:Antarctic,Transform Boundary,0.48345610468990385
"LINESTRING (58.529999 -31.055, 59.167 -31.049999)",800,African:Antarctic,Divergent Boundary,0.6370206690498238
"LINESTRING (-13.716 -29.827999, -13.543 -30.490999, -13.367 -31.157)",801,African:South American,Divergent Boundary,1.3740625258228998
"LINESTRING (-13.367 -31.157, -13.499 -31.179001)",802,African:South American,Transform Boundary,0.1338209542888174
"LINESTRING (-111.806 -29.266001, -111.749001 -29.579, -111.773003 -30.025, -111.775002 -30.187, -111.796997 -30.424999, -111.850998 -30.624001, -111.885002 -30.666, -111.950996 -31.045, -111.977997 -31.386)",803,Pacific:Nazca,Divergent Boundary,2.1528249967008435
"LINESTRING (-111.977997 -31.386, -111.963997 -31.389999)",804,Pacific:Nazca,Transform Boundary,0.014560081357170738
"LINESTRING (76.148003 -30.969999, 76.689003 -31.465)",805,Australian:Antarctic,Divergent Boundary,0.7332852292465417
"LINESTRING (-111.963997 -31.389999, -112.023003 -31.535999)",806,Pacific:Nazca,Divergent Boundary,0.15747269723408658
"LINESTRING (58.456001 -31.691, 58.529999 -31.055)",807,African:Antarctic,Transform Boundary,0.6402899515382127
"LINESTRING (76.689003 -31.465, 76.394997 -31.719)",808,Australian:Antarctic,Transform Boundary,0.38853003148072324
"LINESTRING (57.153 -31.771, 57.799999 -31.722, 58.456001 -31.691)",809,African:Antarctic,Divergent Boundary,1.305586288593731
"LINESTRING (-13.499 -31.179001, -13.371 -31.660999, -13.245 -32.143002)",810,African:South American,Divergent Boundary,0.996903679629894
"LINESTRING (-112.023003 -31.535999, -112.041 -31.774, -112.063004 -31.948, -112.065002 -32.113998, -112.151001 -32.342999)",811,Pacific:Nazca,Divergent Boundary,0.8246919643163841
"LINESTRING (-112.151001 -32.342999, -112.356003 -32.327999)",812,Pacific:Nazca,Other,0.20554982944923764
"LINESTRING (-13.245 -32.143002, -13.883 -32.275002, -14.523 -32.400002)",813,African:South American,Transform Boundary,1.3036047449558432
"LINESTRING (76.394997 -31.719, 76.811996 -32.09, 77.233002 -32.459, 77.657997 -32.827999, 78.085999 -33.194)",814,Australian:Antarctic,Divergent Boundary,2.243962876618806
"LINESTRING (-14.523 -32.400002, -14.446 -32.897999, -14.367 -33.499001)",815,African:South American,Divergent Boundary,1.1100866461188956
"LINESTRING (57.061001 -33.554001, 57.091 -32.834999, 57.122002 -32.303001, 57.153 -31.771)",816,African:Antarctic,Transform Boundary,1.785431368555888
"LINESTRING (-14.367 -33.499001, -14.702 -33.569)",817,African:South American,Transform Boundary,0.3422352737353543
"LINESTRING (-112.356003 -32.327999, -112.415001 -32.488998, -112.417999 -32.793999, -112.442001 -33.112, -112.459999 -33.398998, -112.503998 -33.650002)",818,Pacific:Nazca,Divergent Boundary,1.3377820723673057
"LINESTRING (55.737999 -33.653, 56.401001 -33.626999, 57.061001 -33.554001)",819,African:Antarctic,Divergent Boundary,1.3275361419597838
"LINESTRING (-112.503998 -33.650002, -112.603996 -33.662998)",820,Pacific:Nazca,Other,0.1008395172689098
"LINESTRING (78.085999 -33.194, 77.351997 -33.838001)",821,Australian:Antarctic,Transform Boundary,0.9764706857438551
"LINESTRING (-14.702 -33.569, -14.515 -34.042999)",822,African:South American,Divergent Boundary,0.5095525683183129
"LINESTRING (55.699001 -34.235001, 55.737999 -33.653)",823,African:Antarctic,Transform Boundary,0.5833058113047429
"LINESTRING (-14.515 -34.042999, -15.274 -34.237999)",824,African:South American,Transform Boundary,0.7836489103695384
"LINESTRING (55.300999 -34.286999, 55.699001 -34.235001)",825,African:Antarctic,Divergent Boundary,0.4013849719708911
"LINESTRING (-109.259003 -34.544998, -109.277 -34.203999, -109.269997 -33.917, -109.205002 -33.702, -109.322998 -33.391998, -109.410004 -33.139999, -109.182999 -33.02, -108.972 -32.937, -109.206001 -32.660999)",826,Nazca,Divergent Boundary,2.296815989806674
"LINESTRING (55.275002 -34.561001, 55.300999 -34.286999)",827,African:Antarctic,Transform Boundary,0.2752326097018314
"LINESTRING (54.255001 -34.542, 55.275002 -34.561001)",828,African:Antarctic,Divergent Boundary,1.02017742125999
"LINESTRING (-109.691002 -34.609001, -109.259003 -34.544998)",829,Antarctic:Nazca,Transform Boundary,0.4367146628486484
"LINESTRING (-15.274 -34.237999, -15.083 -34.689999)",830,African:South American,Divergent Boundary,0.4906981664663801
"LINESTRING (-15.083 -34.689999, -15.266 -34.77)",831,African:South American,Transform Boundary,0.19972268461587014
"LINESTRING (77.351997 -33.838001, 77.917 -34.324001, 78.487999 -34.806999)",832,Australian:Antarctic,Divergent Boundary,1.4931492834310245
"LINESTRING (78.487999 -34.806999, 78.442001 -34.841999)",833,Australian:Antarctic,Transform Boundary,0.05779939726622708
"LINESTRING (-110.827003 -35.091, -110.527 -35.061001, -110.325996 -34.945999, -110.140999 -34.817001, -109.918999 -34.702, -109.691002 -34.609001)",834,Antarctic:Nazca,Divergent Boundary,1.254861123031973
"LINESTRING (-112.603996 -33.662998, -112.627998 -33.999001, -112.561996 -34.299999, -112.417 -34.556, -112.186996 -34.674, -111.755997 -34.811001, -111.399002 -34.911999, -111.125999 -34.994999, -110.827003 -35.091)",835,Pacific:Nazca,Divergent Boundary,2.620353472032762
"LINESTRING (-108.796997 -35.132, -109.259003 -34.544998)",836,Antarctic:Nazca,Divergent Boundary,0.7470075653493573
"LINESTRING (78.442001 -34.841999, 78.803001 -35.160999)",837,Australian:Antarctic,Divergent Boundary,0.48174910433325774
"LINESTRING (-15.266 -34.77, -15.1 -35.181999)",838,African:South American,Divergent Boundary,0.4441832660799099
"LINESTRING (54.216 -35.301998, 54.255001 -34.542)",839,African:Antarctic,Transform Boundary,0.7609983983443988
"LINESTRING (53.471001 -35.516998, 54.216 -35.301998)",840,African:Antarctic,Divergent Boundary,0.7754021375981687
"LINESTRING (-15.1 -35.181999, -16.027 -35.342999, -16.962 -35.499001, -17.702999 -35.662998)",841,African:South American,Transform Boundary,2.647731778480097
"LINESTRING (78.803001 -35.160999, 78.200996 -35.682999)",842,Australian:Antarctic,Transform Boundary,0.7968019556498696
"LINESTRING (-110.894997 -35.797001, -110.876999 -35.319, -110.827003 -35.091)",843,Pacific:Antarctic,Divergent Boundary,0.7117570736132615
"LINESTRING (-110.579002 -35.830002, -110.894997 -35.797001)",844,Pacific:Antarctic,Transform Boundary,0.3177128201527436
"LINESTRING (53.466 -36.140999, 53.471001 -35.516998)",845,African:Antarctic,Transform Boundary,0.6240205891554286
"LINESTRING (52.338001 -36.161999, 52.902 -36.153, 53.466 -36.140999)",846,African:Antarctic,Divergent Boundary,1.128197805273233
"LINESTRING (-97.402 -36.293999, -98.417 -36.193001, -99.531998 -36.132999, -100.644997 -36.063, -101.286003 -35.997002, -101.926003 -35.926998, -102.565002 -35.854, -103.202003 -35.778, -103.998001 -35.694, -104.792999 -35.605, -105.390999 -35.523998, -105.987999 -35.438999, -106.666 -35.394001, -107.343002 -35.345001, -108.070999 -35.240002, -108.796997 -35.132)",847,Antarctic:Nazca,Transform Boundary,11.459353914904096
"LINESTRING (-110.738998 -36.358002, -110.714996 -36.219002, -110.579002 -35.830002)",848,Pacific:Antarctic,Divergent Boundary,0.5531435503838824
"LINESTRING (-110.471001 -36.41, -110.738998 -36.358002)",849,Pacific:Antarctic,Transform Boundary,0.27299559751831703
"LINESTRING (-17.702999 -35.662998, -17.419001 -36.068001, -17.084999 -36.472)",850,African:South American,Divergent Boundary,1.0188411141333351
"LINESTRING (78.200996 -35.682999, 78.690002 -36.098, 79.183998 -36.511002)",851,Australian:Antarctic,Divergent Boundary,1.285264062537557
"LINESTRING (-17.084999 -36.472, -17.440001 -36.562)",852,African:South American,Transform Boundary,0.36623224467785814
"LINESTRING (-97.413002 -36.870998, -97.402 -36.293999)",853,Antarctic:Nazca,Divergent Boundary,0.5771045382828583
"LINESTRING (-94.129997 -37.000999, -94.910004 -36.985001, -95.689003 -36.965, -96.551003 -36.921001, -97.413002 -36.870998)",854,Antarctic:Nazca,Transform Boundary,3.28599678067232
"LINESTRING (-179.759046 -37.062276, -179.19527 -36.244685, -178.945709 -35.641281, -178.773193 -35.143962, -178.539001 -34.706001, -178.412994 -34.485001, -178.294006 -34.241001, -178.170158 -33.859369, -177.981003 -33.578999, -177.809998 -33.191002, -177.666 -32.695999, -177.527355 -32.34634, -177.420029 -32.013244, -177.300995 -31.792999, -177.108002 -31.452, -176.919006 -31.037001, -176.737304 -30.698973, -176.571234 -30.235361, -176.373343 -29.882029, -176.193052 -29.473842, -176.078003 -29.065001, -175.994995 -28.697001, -175.884995 -28.264, -175.785004 -27.784, -175.644426 -27.32962, -175.50745 -26.906949, -175.423004 -26.437, -175.414993 -26.025, -175.382004 -25.729, -175.296997 -25.426001, -175.261002 -25.142, -175.229004 -24.836, -175.209 -24.472, -175.102005 -24.07, -174.985001 -23.75)",855,Pacific:Australian,Convergent Boundary,14.301949200834434
"LINESTRING (-17.440001 -36.562, -17.333 -36.944, -17.233 -37.374001)",856,African:South American,Divergent Boundary,0.8381779096164159
"LINESTRING (52.283001 -37.431999, 52.311001 -36.797001, 52.338001 -36.161999)",857,African:Antarctic,Transform Boundary,1.2711912496210331
"LINESTRING (50.827 -37.451, 51.555 -37.442001, 52.283001 -37.431999)",858,African:Antarctic,Divergent Boundary,1.4561256050384372
"LINESTRING (-17.233 -37.374001, -17.533001 -37.472)",859,African:South American,Transform Boundary,0.3156019690310103
"LINESTRING (79.183998 -36.511002, 78.606003 -36.998001, 78.021004 -37.483002)",860,Australian:Antarctic,Transform Boundary,1.5157098924912624
"LINESTRING (50.823002 -37.580002, 50.827 -37.451)",861,African:Antarctic,Transform Boundary,0.12906354858877037
"LINESTRING (49.962002 -37.597, 50.823002 -37.580002)",862,African:Antarctic,Divergent Boundary,0.861167838411734
"LINESTRING (49.945 -37.790001, 49.962002 -37.597)",863,African:Antarctic,Transform Boundary,0.1937482335297567
"LINESTRING (49.036999 -37.792, 49.945 -37.790001)",864,African:Antarctic,Divergent Boundary,0.9080031465060129
"LINESTRING (49.034 -38, 49.036999 -37.792)",865,African:Antarctic,Transform Boundary,0.2080217929771515
"LINESTRING (78.021004 -37.483002, 78.706001 -38.000999)",866,Australian:Antarctic,Divergent Boundary,0.8588034208616483
"LINESTRING (78.706001 -38.000999, 78.181999 -38.393002)",867,Australian:Antarctic,Transform Boundary,0.6544034123136374
"LINESTRING (-17.051001 -38.446999, -16.799 -38.401001)",868,African:South American,Transform Boundary,0.2561643778136306
"LINESTRING (-17.533001 -37.472, -17.388 -38.025002, -17.051001 -38.446999)",869,African:South American,Divergent Boundary,1.111742163882734
